epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,epoch_seconds
1,1.0759386089859488,0.5963869432591757,1.011232031053535,0.625081533207996,840.7727596759796
2,0.8714015292724006,0.6755941997870989,0.9437057639769882,0.6545869623604343,853.1844623088837
3,0.7660153320141307,0.7147125388007765,0.9313804521428896,0.6632007059816598,855.3379619121552
4,0.6775834087589103,0.7480879156267611,0.9109628485510067,0.6854736599777462,852.7476270198822
5,0.5959961804647369,0.7785426115270734,0.9375493614826291,0.6781644476844569,833.5285377502441
6,0.5179989122048986,0.8077628389197506,1.0303917765608508,0.6859532670836052,849.6821224689484
7,0.4431485703625575,0.8345051838731896,1.0326192193426875,0.6839964700917008,847.4847323894501
8,0.3706127539103657,0.8620391988478294,1.0932172350551157,0.6829029658903426,833.1080636978149
9,0.31119436417006757,0.8841746504575584,1.2142650136667728,0.6820204888155623,833.7621173858643
