epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,epoch_seconds
1,1.0030549559499444,0.6256787340436,0.9912058215425243,0.6300118942562253,1199.746129989624
2,0.822187105894061,0.6945137714801993,0.9279307705846094,0.6688984383992633,1202.2791941165924
3,0.7308258711873165,0.7297542692035889,0.8756644479952984,0.685512028546215,1204.832447052002
4,0.6606683431709576,0.7557138895597957,0.8659296526727931,0.6954878563480796,1201.9127752780914
5,0.6039497374441631,0.7775586148905528,0.8922289576270956,0.6981928404251238,1206.414234161377
6,0.5558781402455003,0.7951632092603029,0.8792324832276499,0.7041399685377738,1211.7867929935455
7,0.5140663027938785,0.8115199169864655,0.9147726663864318,0.7009170087864022,1216.7564849853516
8,0.4758315502585267,0.8256626322804569,0.934417143001125,0.7056171584238192,1210.3813157081604
9,0.4388539704757249,0.8382085893960944,0.9251869703022225,0.7100103595134866,1209.8445644378662
