epoch,train_loss,train_accuracy,valid_loss,valid_accuracy,epoch_seconds
1,0.9774303551032194,0.6336625249353693,0.9371174157697214,0.6558914936883705,1859.7751121520996
2,0.8006293404353884,0.7018311282863251,0.9034267259806786,0.6697809154740436,1867.6990513801575
3,0.7054932133575125,0.7371074077055882,0.9140033754467054,0.6726777423934313,1877.6314549446106
4,0.6213067508016615,0.7693198794156849,0.9102051395806979,0.6893680696773203,1867.661525964737
5,0.5411319269620852,0.7991081412303536,0.9432178233085414,0.6914975252273338,1863.2668075561523
6,0.4596349408244388,0.8284088774387462,1.022141778644723,0.6792387676015808,1857.7000002861023
7,0.3844146244862714,0.8565914356510926,1.0377605224050885,0.6923416337336454,1859.4057624340057
